problema;modelo;ub_cmax;fl_ub_cmax;num_maquina;num_jobs;number_of_constraints;number_of_variables;best_bound;funcao_objetivo;number_of_var_values;has_hit_limit;mip_relative_gap;nb_iterations;nb_nodes_processed;nb_linear_nonzeros;status;time;fl_inteiro
ID013_M015_J020;manne;0;s/ ub;15;20;6000;3151;nan;949.0;1953;False;nan;1952;0;17700;optimal;0.04077720642089844;False 
ID013_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;nan;949.0;1953;False;nan;1952;0;17700;optimal;0.1155080795288086;False 
ID014_M015_J020;manne;0;s/ ub;15;20;6000;3151;1099.9999999999998;1415.9999999999993;1673;True;0.22316384180789361;66791745;313800;17700;time limit exceeded;3600.015209913254;True 
ID014_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;1105.6232522763112;1420.0;1691;True;0.2213920758617371;66752440;412041;17700;time limit exceeded;3600.0602190494537;True 
ID014_M015_J020;manne;0;s/ ub;15;20;6000;3151;nan;1012.0;1913;False;nan;1912;0;17700;optimal;0.0482940673828125;False 
ID014_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;nan;1012.0;1913;False;nan;1912;0;17700;optimal;0.08348512649536133;False 
ID015_M015_J020;manne;0;s/ ub;15;20;6000;3151;1134.2382130412554;1404.999999995;1582;True;0.1927130156261131;62501714;323576;17700;time limit exceeded;3600.016996860504;True 
ID015_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;1095.295035718311;1411.9999999999998;1694;True;0.22429530048276652;65018523;306035;17700;time limit exceeded;3600.087991952896;True 
ID015_M015_J020;manne;0;s/ ub;15;20;6000;3151;nan;919.0;1906;False;nan;1905;0;17700;optimal;0.04792904853820801;False 
ID015_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;nan;919.0;1906;False;nan;1905;0;17700;optimal;0.11485886573791504;False 
ID016_M015_J020;manne;0;s/ ub;15;20;6000;3151;1059.8491513048775;1377.999999999;1727;True;0.23087870006845448;95620020;1010092;17700;time limit exceeded;3600.0086719989777;True 
ID016_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;1067.904893470065;1355.0;1738;True;0.21187830740215044;107187834;1504931;17700;time limit exceeded;3600.057694911957;True 
ID016_M015_J020;manne;0;s/ ub;15;20;6000;3151;nan;990.0;1976;False;nan;1975;0;17700;optimal;0.05249500274658203;False 
ID016_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;nan;990.0;1976;False;nan;1975;0;17700;optimal;0.08473396301269531;False 
ID017_M015_J020;manne;0;s/ ub;15;20;6000;3151;1077.0687500002123;1405.0;1648;True;0.23340302491086432;72615805;409730;17700;time limit exceeded;3600.0094559192657;True 
ID017_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;1070.585917797747;1445.0000000000002;1664;True;0.2591100914894306;115426730;1830910;17700;time limit exceeded;3601.278127193451;True 
ID017_M015_J020;manne;0;s/ ub;15;20;6000;3151;nan;880.0;1824;False;nan;1823;0;17700;optimal;0.045423030853271484;False 
ID017_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;nan;880.0;1824;False;nan;1823;0;17700;optimal;0.1142740249633789;False 
ID018_M015_J020;manne;0;s/ ub;15;20;6000;3151;1075.6508065245475;1483.0;1670;True;0.27467915945746796;106202300;914317;17700;time limit exceeded;3600.01455783844;True 
ID018_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;1094.8954248366013;1477.0000000000002;1705;True;0.2587031653103406;70873586;435905;17700;time limit exceeded;3600.08992600441;True 
ID018_M015_J020;manne;0;s/ ub;15;20;6000;3151;nan;932.0;1938;False;nan;1937;0;17700;optimal;0.08889579772949219;False 
ID018_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;nan;932.0;1938;False;nan;1937;0;17700;optimal;0.11498188972473145;False 
ID019_M015_J020;manne;0;s/ ub;15;20;6000;3151;1134.4757281335847;1468.0;1710;True;0.22719637048119387;65032539;342204;17700;time limit exceeded;3600.0122559070587;True 
ID019_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;1143.0184193329694;1490.0000000000005;1683;True;0.2328735440718172;82018585;614205;17700;time limit exceeded;3600.0888969898224;True 
ID019_M015_J020;manne;0;s/ ub;15;20;6000;3151;nan;979.0;1841;False;nan;1840;0;17700;optimal;0.04739999771118164;False 
ID019_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;nan;979.0;1841;False;nan;1840;0;17700;optimal;0.11327600479125977;False 
